job_id,job_title,company_name,company_state,employment_type,experience_level,company_size,image_link,employees,company_services,salary,original_title
3794552927,Data Scientist,The Custom Group of Companies,CO,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4E0BAQG1poLBanj0zA/company-logo_100_100/0/1630596905397/custom_staffing_inc__logo?e=1712188800&v=beta&t=kmqhu10-U4H-cu-qduWS8ekQaIT0NRYQ19NPqGzk2ns,51-200 employees,Staffing and Recruiting,140000.0,Data Scientist
3794560872,Business Analyst,WSP in the U.S.,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794561838,Business Analyst,WSP in the U.S.,FL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794561844,Business Analyst,WSP in the U.S.,WA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794562844,Business Analyst,WSP in the U.S.,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794564587,Business Analyst,WSP in the U.S.,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794564588,Business Analyst,WSP in the U.S.,NJ,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794567136,Business Analyst,WSP in the U.S.,NJ,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGbJ6EtfexRiw/company-logo_100_100/0/1688415086126/wspusa_logo?e=1712188800&v=beta&t=4D2DYXq5mFEzOgo4pubYJn-I5k-34I3FoWNyDGMyYZ4,"10,001+ employees",Professional Services,68000.0,Business Analyst – Technical Writer I
3794567476,Senior Machine Learning Engineer,SHEIN Technology LLC,CA,Full-time,Mid-Senior level,M,https://media.licdn.com/dms/image/C560BAQH9y_t9QEXPOQ/company-logo_100_100/0/1645062807314/shein_technology_logo?e=1712188800&v=beta&t=sT75FEB2WCtTpqVSh74YMJpfv9xLvWHHMc41EGJJl8Y,51-200 employees,Retail Apparel and Fashion,221750.0,Senior Machine Learning Engineer- Computer Vision
3794984313,Business Analyst,Tenet Healthcare,TX,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQEJ-egJZpvEHA/company-logo_100_100/0/1656681300154/tenet_healthcare_logo?e=1712188800&v=beta&t=_gCOdM2zcWWst16Uro-KvWOAmOsSQuAriTw__sJQAXw,"10,001+ employees",Hospitals and Health Care,58666.5,RCM Business Analyst - Remote
3795259644,Data Engineer,McKesson,OH,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQHOAuDREjL5oQ/company-logo_100_100/0/1688393077743/mckesson_logo?e=1712188800&v=beta&t=Ir5gT1XVd8aS1gh1cCz4BoqQ0inWFI7_8EE5j8oxW2o,"10,001+ employees",Hospitals and Health Care,133500.0,Data Engineer
3795340975,Data Engineer,Northwestern Mutual,WI,Internship,Internship,L,https://media.licdn.com/dms/image/C4D0BAQF53-GxgI9q-g/company-logo_100_100/0/1647872237459/northwestern_mutual_logo?e=1712188800&v=beta&t=Z9NaMtBolauySLs87IVsXFU0dd3YbSDqIhetgSr-YXA,"5,001-10,000 employees",Financial Services,44640.0,Data Engineer Intern
3795625735,Business Analyst,Primoris Services Corporation,CO,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFE_JLlkdW1DA/company-logo_100_100/0/1681765717767/primoris_services_corporation_logo?e=1712188800&v=beta&t=rDgaIB6ucdzGdnEqq8ouJPNvil-z7q9nTmVmWi-Fr4I,"10,001+ employees",Construction,77000.0,Business Analyst
3795629062,Business Analyst,Primoris Services Corporation,CO,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFE_JLlkdW1DA/company-logo_100_100/0/1681765717767/primoris_services_corporation_logo?e=1712188800&v=beta&t=rDgaIB6ucdzGdnEqq8ouJPNvil-z7q9nTmVmWi-Fr4I,"10,001+ employees",Construction,77000.0,Business Analyst
3795905999,Data Engineer,Northrop Grumman,FL,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQFnJf3Nn259IA/company-logo_100_100/0/1630610111160/northrop_grumman_corporation_logo?e=1712188800&v=beta&t=HfKL5jWolUlR0dOJNJ0ElWABCzflFneLIcfpgFz9kc0,"10,001+ employees",Defense and Space Manufacturing,85300.0,Data Scientist/Data Engineer
3795972220,Data Engineer,Dice,TX,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQEYK67Tel_mng/company-logo_100_100/0/1630655500596/dice_logo?e=1712188800&v=beta&t=LrR1L309aVlT7CW1yLc2Qjd41uKFVBIUg8v4i6alPnk,"1,001-5,000 employees",Software Development,80000.0,Data Engineer
